"name";2007-05-05;2007-06-04;2007-07-04;2007-08-03;2007-09-02;2007-10-02;2007-11-01;2007-12-01;2007-12-31;2008-01-30;2008-02-29;2008-03-30;2008-04-29;2008-05-29;2008-06-28;2008-07-28;2008-08-27;2008-09-26;2008-10-26;2008-11-25;2008-12-25;2009-01-24;2009-02-23;2009-03-25;2009-04-24;2009-05-24;2009-06-23;2009-07-23;2009-08-22;2009-09-21;2009-10-21;2009-11-20;2009-12-20;2010-01-19;2010-02-18;2010-03-20;2010-04-19;2010-05-19;2010-06-18;2010-07-18;2010-08-17;2010-09-16;2010-10-16;2010-11-15;2010-12-15;2011-01-14;2011-02-13;2011-03-15;2011-04-14;2011-05-14;2011-06-13;2011-07-13;2011-08-12;2011-09-11;2011-10-11;2011-11-10;2011-12-10;2012-01-09;2012-02-08;2012-03-09;2012-04-08;2012-05-08;2012-06-07;2012-07-07;2012-08-06;2012-09-05;2012-10-05;2012-11-04;2012-12-04;2013-01-03;2013-02-02;2013-03-04;2013-04-03;2013-05-03;2013-06-02;2013-07-02;2013-08-01;2013-08-31;2013-09-30;2013-10-30;2013-11-29;2013-12-29;2014-01-28;2014-02-27;2014-03-29;2014-04-28;2014-05-28;2014-06-27;2014-07-27;2014-08-26;2014-09-25;2014-10-25;2014-11-24;2014-12-24;2015-01-23;2015-02-22;2015-03-24;2015-04-23;2015-05-23;2015-06-22;2015-07-22;2015-08-21;2015-09-20;2015-10-20;2015-11-19;2015-12-19;2016-01-18;2016-02-17;2016-03-18;2016-04-17;2016-05-17;2016-06-16;2016-07-16;2016-08-15;2016-09-14;2016-10-14;2016-11-13;2016-12-13;2017-01-12;2017-02-11;2017-03-13;2017-04-12;2017-05-12;2017-06-11;2017-07-11;2017-08-10;2017-09-09;2017-10-09;2017-11-08;2017-12-08;2018-01-07;2018-02-06;2018-03-08;2018-04-07;2018-05-07;2018-06-06;2018-07-06;2018-08-05;2018-09-04;2018-10-04;2018-11-03;2018-12-03;2019-01-02
"Blood Red Shoes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00033522867;0,0073345549;0,023073546;0,038404474;0,043939646;0,043690234;0,043442237;0,043195648;0,042950459;0,042706661;0,042464248;0,04222321;0,04198354;0,041745231;0,041508275;0,041472675;0,04473275;0,055034879;0,066225741;0,070071071;0,06967333;0,069277847;0,068884608;0,068493602;0,068104815;0,067718235;0,06733385;0,066951646;0,066571612;0,066193734;0,065818002;0,065444403;0,065072924;0,064703554;0,06433628;0,063971091;0,063607975;0,063246921;0,062887915;0,062530948;0,062176006;0,06182308;0,061472157;0,061123225;0,060776275;0,060431293;0,06008827;0,059747194;0,059408054;0,059070839;0,058735538;0,058402141;0,058070635;0,057741012;0,057413259;0,057087367;0,056763325;0,056441122;0,056120748;0,055802193;0,055485446;0,055170497;0,054857335;0,054545951;0,054236335;0,053928476;0,053622364;0,05331799;0,053015344;0,052714415;0,052415195;0,052117673;0,051821841;0,051527687;0,051235203;0,050944379;0,050655206;0,050367674;0,050081775;0,049797498;0,049514835;0,049233776;0,048954313;0,048676436;0,048400137;0,048125405;0,047852233;0,047580612;0,047310533;0,047041986;0,046774964;0,046509458;0,046245458;0,045982958;0,045721947;0,045462418;0,045204362;0,053348348;0,072316893;0,096999924;0,11913955;0,14180135;0,17208662;0,20935275;0,23787891;0,24893063;0,25988458;0,27163516;0,27617257;0,27589598;0,27432992;0,27277276;0,27122443;0,26968489;0,26815409
"Hawthorne Heights";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0018885495;0,010429535;0,022453457;0,032227597;0,034599211;0,034402818;0,034207539;0,034013368;0,0338203;0,033628327;0,033437444;0,033247645;0,033058923;0,032871272;0,032684687;0,03249916;0,032314687;0,032131261;0,031948876;0,031767526;0,031587206;0,031407909;0,031229629;0,031052362;0,030876101;0,030700841;0,030526575;0,030353299;0,030181006;0,030009691;0,029839348;0,029669973;0,029501559;0,0293341;0,029167593;0,02900203;0,028837407;0,028673719;0,02851096;0,028349124;0,028188208;0,033054067;0,058947831;0,096207607;0,11719605;0,12826864;0,16251873;0,22743788;0,27581901;0,28184012;0,28024032;0,27864961;0,27706793;0,27549522;0,27393144;0,27237654;0,27083046;0,26929316;0,26776458
"Joshimizu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019400999;0,12021928;0,25743542;0,32349972;0,3313151;0,32943447;0,32756452;0,32570518;0,3238564;0,32201811;0,32019025;0,31837277;0,31656561;0,3147687;0,312982;0,31120543;0,30943895;0,3076825;0,30593602;0,30419945;0,30247273;0,30075582;0,29904866;0,29735118;0,29566334;0,29398508;0,29231635;0,29065709;0,28900725;0,28736677;0,28573561;0,2841137;0,282501;0,28089745;0,27930301;0,27771761;0,27614122;0,27457377;0,27301522;0,27146552;0,26992461;0,26839245;0,26686899
"BTS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0017959812;0,033944175;0,12725002;0,19979646;0,21553588;0,21431244;0,21309595;0,21188636;0,21068364;0,20948775;0,20829865;0,21291505;0,23938101;0,26490626;0,27418281;0,27444263;0,27288482;0,27133586;0,26979569;0,26826426;0,26674153
"Catfish and the Bottlemen";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0027011105;0,016442432;0,043577367;0,061113093;0,076415206;0,093617108;0,10117695;0,10152392;0,10094765;0,10037464;0,09980489;0,099238372;0,09867507;0,098114966;0,097558041;0,097004277;0,096453656;0,095906161;0,095361774;0,094820477;0,094282252;0,093747082;0,09321495;0,092685839;0,092159731;0,091636609;0,091116457;0,090599257;0,090084993;0,089573648;0,089065206;0,088559649;0,088056962;0,087557129;0,087060133;0,086565958;0,086074588;0,085586007;0,085100199;0,090229525;0,12012976;0,17018913;0,20735421;0,22892276;0,25238591;0,27520428;0,28229728;0,28069489;0,2791016;0,27751735;0,27594209;0,27437578;0,27281835;0,27126976;0,26972997;0,26819891;0,26667655
"Lights";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0006281437;0,010302208;0,041605783;0,091766408;0,13004541;0,14363008;0,15486337;0,16621439;0,18547945;0,22624222;0,26324294;0,27820447;0,27818717;0,27660811;0,27503802;0,27347683;0,27870893;0,29329516;0,30830613;0,31467754;0,31333833;0,31155974;0,30979125;0,3080328;0,30628433;0,30454578;0,3028171;0,30109824;0,30088783;0,30641784;0,31334597;0,31616981;0,31528211;0,31349249;0,31171302;0,30994366;0,30818435;0,30643501;0,30469561;0,30296608;0,30124637;0,29953642;0,29783618;0,29614559;0,29446459;0,29279314;0,29113117;0,28947863;0,28783548;0,28620166;0,2845771;0,28296177;0,28135561;0,27975857;0,27817059;0,27659162;0,27502162;0,27346053;0,27190829;0,27036488;0,26883022;0,26730427;0,26578698
"Fort Minor (Featuring Kenna, Jonah Matranga And Styles Of Beyond)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015126855;0,088228652;0,21395467;0,31407572;0,35459601;0,36393938;0,36508662;0,36301429;0,36095373;0,35890487;0,35686764;0,35484197;0,3528278;0,35082506;0,34883369;0,34685362;0,34488479;0,34292714;0,3409806;0,33904511;0,3371206;0,33520702;0,3333043;0,33141238;0,3295312;0,3276607;0,32580082;0,32395149;0,32211266;0,32028427;0,31846626;0,32324432;0,33675841;0,3482488;0,35108979;0,34922357;0,34724129;0,34527026;0,34331042;0,3413617;0,33942405;0,33749739;0,33558167;0,33367683;0,33178279;0,32989951;0,32802692;0,32616495;0,32431356;0,32247268;0,32064224;0,31882219;0,31701248;0,31521304;0,31342381;0,31164474;0,30987576;0,30811683;0,30636788;0,30462886;0,30289971;0,30118038;0,2994708;0,29777093;0,29608071;0,29440008;0,29272899;0,29106739;0,28941522;0,28777243;0,28613896;0,28451476;0,28289978;0,28129397;0,27969728;0,27810965;0,27653103;0,27496137;0,27340062;0,27184873;0,27030565;0,26877132;0,26724571;0,26572876
"Fort Minor (Featuring John Legend)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016078561;0,091008024;0,2168344;0,3149841;0,35413798;0,36348395;0,36463378;0,36256403;0,36050602;0,3584597;0,35642499;0,35440183;0,35239016;0,35038991;0,34840101;0,34642339;0,34445701;0,34250178;0,34055766;0,33862457;0,33670245;0,33479124;0,33289088;0,33100131;0,32912247;0,32725428;0,32539671;0,32354967;0,32171312;0,319887;0,31807124;0,32285155;0,33636786;0,34786047;0,35070367;0,34883964;0,34685954;0,34489067;0,34293299;0,34098641;0,33905089;0,33712635;0,33521274;0,33330999;0,33141804;0,32953683;0,32766629;0,32580638;0,32395702;0,32211816;0,32028973;0,31847169;0,31666396;0,3148665;0,31307924;0,31130212;0,30953509;0,30777809;0,30603107;0,30429396;0,30256671;0,30084927;0,29914157;0,29744357;0,29575521;0,29407642;0,29240717;0,2907474;0,28909704;0,28745605;0,28582438;0,28420197;0,28258877;0,28098473;0,27938979;0,2778039;0,27622701;0,27465908;0,27310005;0,27154986;0,27000848;0,26847584;0,26695191;0,26543662
"Deine Lakaien";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0003116306;0,0022620551;0,0060077781;0,0088200202;0,0093873399;0,0093340551;0,0092810726;0,0092283909;0,0091760083;0,009123923;0,0090721333;0,0090206376;0,0089694342;0,0089185214;0,0088678977;0,0088175613;0,0087675106;0,008717744;0,0086682599;0,0086190567;0,0085701328;0,0085214865;0,0084731165;0,017769401;0,04896938;0,086410473;0,10640753;0,1086174;0,10800086;0,10738782;0,10677826;0,10617216;0,1055695;0,10497027;0,10437443;0,10378197;0,10319288;0,10260713;0,10202471;0,10144559;0,10086976;0,1002972;0,099727885;0,099161805;0,098598938;0,098039265;0,09748277;0,096929433;0,096379238;0,095832165;0,095288198;0,094747318;0,094209508;0,093674752;0,09314303;0,092614327;0,092088625;0,091565907;0,091046156;0,090529355;0,090015488;0,089504538;0,088996487;0,088491321;0,087989022;0,087489574;0,086992962;0,086499168;0,086008177;0,085519973;0,08503454;0,084551863;0,084071925;0,083594712;0,083120208;0,082648397;0,082179264;0,081712793;0,081248971;0,080787782;0,08032921;0,079873241;0,079419861;0,078969054;0,078520806;0,078075102;0,077631928;0,07719127;0,076753113;0,076317443;0,075884246;0,075453508;0,075025215;0,074599353;0,074175909;0,073754868;0,073336217;0,072919942;0,07250603;0,072094468;0,071685241;0,071448215;0,07679151;0,087368017;0,097308605;0,10192773;0,10134917;0,11282456;0,16842697;0,22142061;0,24142505;0,24364137;0,24589384;0,25526367;0,26415893;0,2661601;0,26464931
"Justin Bieber";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,040097821;0,13041052;0,22580076;0,27372977;0,27430666;0,27274963;0,27120143;0,26966202;0,26813135;0,26660937;0,26509603;0,26359128;0,26238414;0,26900504;0,28408593;0,29730328;0,30079681;0,29908941;0,2973917;0,29570363;0,29402514;0,29235618;0,2906967;0,28904663;0,28740593;0,28577454;0,28415241;0,28253949;0,28093573;0,27934107;0,27775546;0,27617885;0,27461119;0,27305243;0,27150251;0,2699614;0,26842903;0,26690536;0,26539034;0,26388391
"Neuser";0,0055017725;0,15470109;0,22862695;0,24556349;0,25279808;0,26738568;0,27771063;0,2821851;0,28794493;0,29691373;0,30797161;0,31985461;0,32838298;0,33060311;0,32932773;0,32745838;0,32661126;0,33043541;0,33755787;0,34167812;0,34101458;0,3390789;0,3371542;0,33524043;0,33333752;0,33144542;0,32956405;0,32769336;0,32583329;0,32398378;0,32214477;0,32031619;0,318498;0,31669012;0,31489251;0,3131051;0,31132784;0,30956066;0,30780352;0,30705476;0,30846987;0,31065834;0,31098046;0,30941108;0,30765478;0,30590846;0,30417205;0,30244549;0,30072873;0,29902172;0,2973244;0,29563671;0,2939586;0,29229002;0,29063091;0,28898122;0,28734089;0,28570987;0,28408811;0,28247555;0,28087215;0,28870151;0,31515093;0,35075837;0,37828949;0,39457493;0,40195736;0,40179943;0,39951871;0,39725094;0,39499605;0,39275395;0,39052458;0,38830787;0,38610373;0,38391211;0,38173293;0,37956612;0,37741161;0,37526932;0,3731392;0,37102117;0,36891516;0,36682111;0,36473894;0,36266859;0,36060999;0,35856308;0,35652778;0,35450404;0,35249179;0,35049096;0,34850148;0,3465233;0,34455635;0,34260056;0,34065587;0,33872223;0,33679955;0,3348878;0,33298689;0,33109677;0,32921738;0,32734866;0,32549055;0,32364298;0,32180591;0,31997926;0,31816297;0,316357;0,31456128;0,31277575;0,31100036;0,30923504;0,30747975;0,30573441;0,30399899;0,30227341;0,30055763;0,29885159;0,29715524;0,29546851;0,29379136;0,29212372;0,29046556;0,2888168;0,2871774;0,28554731;0,28392648;0,28231484;0,28071235;0,27911895;0,27753461;0,27595925;0,27439284;0,27283531;0,27128663;0,26974674;0,26821559;0,26669313;0,26517932;0,26367409;0,26217741
"257ers";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00079518387;0,0049188015;0,01316003;0,024198568;0,035301972;0,043393553;0,060475309;0,093347696;0,12247763;0,1321446;0,13139451;0,13064869;0,12990709;0,12916971;0,12843651;0,12770747;0,12698257;0,12626178;0,12554509;0,12483247;0,12412388;0,12424681;0,14298499;0,1931453;0,24470547;0,26523583;0,26951097;0,26908018;0,26755282;0,26603412;0,26452404;0,26302254;0,26152956
"Psy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00055166783;0,0050656511;0,017116945;0,037555237;0,070347179;0,11355543;0,13903172;0,14429355;0,14957212;0,17734004;0,21779859;0,24650668;0,26602306;0,28065436;0,28815128;0,28891917;0,28727919;0,28564852;0,28402711;0,2824149;0,28125327;0,28894324;0,30834539;0,32329267;0,32601407;0,32416353;0,3223235;0,32049391;0,31867471;0,31686583;0,31506722;0,31327882;0,31150057;0,30973242;0,3079743;0,30622616;0,30448794;0,30275959;0,30104105;0,29933227;0,29763318;0,29594374;0,29426389;0,29259358;0,29093274;0,28928134;0,2876393;0,28600659;0,28438315;0,28276892;0,28116385;0,27956789;0,27798099;0,2764031;0,27483417;0,27327414;0,27172297;0,2701806;0,26864699;0,26712208;0,26560583;0,26409819;0,2625991;0,26110852
"The Album Leaf";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0014362094;0,0070558586;0,013715847;0,01688618;0,017268572;0,017170551;0,017073087;0,016976175;0,016879814;0,016784;0,01668873;0,016594001;0,016499809;0,016406152;0,016313027;0,01622043;0,016128359;0,01603681;0,015945781;0,015855269;0,01576527;0,015675783;0,015586803;0,015498328;0,015410356;0,015322883;0,015235906;0,015149424;0,015063432;0,014977928;0,014892909;0,016076833;0,02685367;0,05490465;0,072673327;0,075150829;0,074724254;0,0743001;0,073878354;0,073459002;0,07304203;0,072627426;0,072215174;0,075737633;0,10817782;0,17387197;0,22136459;0,2354713;0,25909259;0,29272739;0,31518837;0,31992793;0,31811194;0,31630625;0,31451082;0,31272558;0,31095047;0,30918544;0,30743042;0,30568537;0,30395023;0,30222493;0,30050942;0,29880366;0,29710757;0,29542112;0,29374423;0,29207687;0,29041896;0,28877047;0,28713134;0,28550151;0,28388093;0,28226955;0,28066732;0,27907418;0,27749009;0,27591498;0,27434882;0,27279155;0,27124312;0,26970347;0,26817257;0,26665035;0,26513678;0,2636318;0,26213536;0,26064741
"The Weeknd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0045254896;0,017379522;0,030266413;0,035508802;0,035647473;0,035445129;0,035243934;0,03504388;0,034844963;0,034647174;0,034450508;0,034254958;0,034060518;0,033867182;0,033674944;0,033483796;0,033293734;0,03310475;0,03291684;0,032729995;0,032544212;0,032359483;0,032175802;0,031993164;0,031811563;0,031630993;0,031451447;0,031272921;0,031095408;0,030918903;0,030743399;0,041655177;0,099092109;0,1773288;0,21687627;0,23388987;0,25557856;0,27409374;0,28401208;0,29610442;0,30566255;0,30720415;0,30549533;0,30376126;0,30203703;0,3003226;0,29861789;0,29692286;0,29523745;0,29356161;0,29189528;0,29023841;0,28859094;0,28695283;0,28532401;0,28370444;0,28209407;0,28049283;0,27890068;0,27731757;0,27574345;0,27417826;0,27262196;0,27107448;0,2695358;0,26800585;0,26648458;0,26497194;0,2634679;0,26197239;0,26048537;0,25900679;0,2575366;0,25607476
"The Vaccines";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015855963;0,013366093;0,035717107;0,063502931;0,090067326;0,11744537;0,15591549;0,19206698;0,20299996;0,20184769;0,20070195;0,19956271;0,19842994;0,19730361;0,19618366;0,19507007;0,196769;0,20913552;0,2267909;0,23597334;0,23976275;0,24866638;0,26267366;0,27052192;0,26950668;0,26797689;0,26645578;0,26494331;0,26343943;0,26194408;0,26045722;0,2589788;0,25750877;0,25604709
"Azealia Banks";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00045809859;0,01035627;0,037648215;0,079340905;0,131477;0,17744804;0,19566816;0,19535801;0,19424911;0,19314651;0,19205016;0,19096003;0,1898761;0,18879831;0,18772665;0,18666106;0,18560153;0,18454801;0,18350047;0,18245887;0,18142319;0,18039339;0,17936943;0,17835128;0,17733892;0,1763323;0,17533139;0,17433617;0,17334659;0,17236263;0,17138426;0,17041144;0,16944414;0,16848233;0,17533594;0,19554152;0,22539761;0,2549124;0,268385;0,26943964;0,26791023;0,26638951;0,26487741;0,2633739;0,26187893;0,26039243;0,25891438;0,25744472;0,2559834
"Klaypex";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00051698286;0,0084423175;0,02922362;0,055870203;0,080992883;0,10076459;0,10789061;0,10727819;0,10666926;0,10606377;0,10546173;0,1048631;0,10426787;0,10367602;0,10308753;0,10250238;0,10544227;0,11486091;0,12728042;0,13950835;0,15510936;0,17395197;0,18652401;0,19899667;0,22336374;0,25912342;0,2757329;0,27705779;0,27548514;0,27392142;0,27236657;0,27082055;0,2692833;0,26775478;0,26623494;0,26472372;0,26322109;0,26172698;0,26024135;0,25876415;0,25729534;0,25583487;0,25438269;0,25293875;0,25150301;0,25007541;0,24865592;0,24724449;0,24584107;0,24444561;0,24305808;0,24167842;0,24030659;0,23894255;0,23758625;0,23623765;0,23489671;0,23356338;0,23223761;0,23091937;0,22960862;0,2283053;0,22700938;0,22572082;0,22443957;0,2231656;0,22189885;0,2206393;0,2193869;0,2181416;0,21690338;0,21567218;0,21630333;0,22058791;0,22621886;0,23001837;0,23526678;0,24588273;0,25393954;0,2556678
"Bastille";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0096141859;0,064355441;0,14971853;0,22144642;0,24711918;0,24595284;0,24455675;0,24316859;0,2417883;0,24041585;0,23905119;0,23769427;0,23634506;0,23500351;0,23366957;0,2323432;0,23102436;0,22971301;0,2284091;0,2271126;0,22582345;0,22922344;0,24648244;0,27469714;0,29510011;0,29612474;0,29444386;0,29277253;0,29111068;0,28945826;0,28781522;0,28618151;0,28455707;0,28294185;0,28133581;0,27973887;0,27815101;0,27657215;0,27500226;0,27344128;0,27188916;0,27034584;0,26881129;0,26728545;0,26576827;0,26425971;0,2627597;0,26126821;0,25978519;0,25831058;0,25684435;0,25538644
"Nils Frahm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0045317921;0,020669314;0,044863115;0,095260114;0,17025748;0,21897685;0,22995867;0,22865337;0,22735548;0,22606495;0,22478175;0,22350583;0,22223716;0,22097568;0,21972137;0,21847418;0,21723406;0,21600099;0,21862556;0,23055989;0,2463504;0,25374888;0,25319751;0,2517603;0,25033125;0,2489103;0,24749743;0,24609257;0,24469569;0,24330673;0,24427549;0,2512809;0,26185723;0,26945009;0,26967037;0,26813966;0,26661763;0,26510424;0,26359944;0,26210319;0,26061542;0,2591361;0,25766518;0,25620261;0,25474834
"Hammock";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0014362094;0,0070558586;0,013715847;0,01688618;0,017268572;0,017170551;0,017073087;0,016976175;0,016879814;0,016784;0,01668873;0,016594001;0,016499809;0,016406152;0,016313027;0,01622043;0,016128359;0,01603681;0,015945781;0,015855269;0,01576527;0,015675783;0,015586803;0,015498328;0,015410356;0,015322883;0,015235906;0,015149424;0,015063432;0,014977928;0,014892909;0,014808374;0,014724318;0,014640739;0,014557634;0,014475001;0,014392838;0,01431114;0,014229907;0,014149134;0,01406882;0,013988962;0,013909557;0,017762974;0,050532241;0,1165536;0,16437157;0,17858678;0,20223706;0,23619025;0,25919709;0,26440823;0,26290738;0,26141505;0,2599312;0,25845576;0,2569887;0,25552997;0,25407952;0,25456857;0,2649328;0,28367154;0,29203039;0,2916065;0,28995127;0,28830543;0,28666894;0,28504173;0,28342376;0,28181498;0,28021533;0,27862475;0,27704321;0,27547064;0,273907;0,27235224;0,2708063;0,26926913;0,2677407;0,26622093;0,2647098;0,26320724;0,26171321;0,26022766;0,25875054;0,25728181;0,25582141;0,2543693
"Wolfgang Gartner";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00020418433;0,0040060941;0,014500886;0,038294543;0,07896843;0,12986172;0,16652729;0,17977786;0,18212147;0,1810877;0,1800598;0,17903774;0,17802148;0,17701098;0,17600622;0,17500717;0,17613481;0,18893919;0,21167637;0,23018691;0,23525174;0,23391639;0,23258862;0,23126839;0,22995566;0,22865037;0,22735249;0,22606198;0,2247788;0,2235029;0,22223424;0,22097278;0,21971849;0,21847131;0,21723121;0,21599815;0,21477209;0,21355299;0,21234081;0,21113551;0,20993706;0,2087454;0,20756051;0,20638234;0,20521087;0,20404604;0,20441061;0,20884694;0,21456964;0,21985683;0,22636657;0,23417325;0,23832605;0,23706447;0,23571883;0,23438083;0,23305043;0,23172758;0,23041223;0,22910435;0,2278039;0,22651083;0,2252251;0,22394666;0,22267549;0,22141152;0,22015474;0,21890508;0,21766252;0,21642702;0,21519852;0,213977;0,21461778;0,21891192;0,22455239;0,22829324;0,23333705;0,24386585;0,25215073;0,25414069
